Student Country,Question Level,Topic,Subtopic,Keywords,Student ID,Question ID,Type of Answer
3,1,13,22,313,722,193,1
1,1,13,22,313,641,193,0
3,1,13,22,313,669,193,1
3,1,13,22,313,699,193,1
3,1,13,22,313,661,193,0
3,1,13,22,313,700,193,1
3,1,13,22,313,700,193,1
3,1,13,22,313,720,193,1
3,1,13,22,313,690,193,0
3,1,13,22,313,675,193,1
3,1,13,22,313,692,193,0
1,1,13,22,313,638,193,0
0,1,13,22,34,657,201,0
3,1,13,22,34,699,201,0
3,1,13,22,34,697,201,0
3,1,13,22,34,700,201,1
3,1,13,22,34,660,201,1
1,1,13,22,34,636,201,1
1,1,13,22,34,643,201,1
0,1,13,22,318,741,202,0
0,1,13,22,318,658,202,0
3,1,13,22,318,712,202,0
0,1,13,22,318,651,202,0
3,1,13,22,318,664,202,1
3,1,13,22,318,695,202,1
3,1,13,22,318,731,202,0
3,1,13,22,318,67,202,0
3,1,13,22,318,720,202,1
3,1,13,22,318,693,202,1
3,1,13,22,318,667,202,1
3,1,13,22,318,660,202,0
1,1,13,22,318,645,202,0
1,1,13,22,318,642,202,0
2,1,13,22,318,953,202,0
1,1,13,22,318,636,202,0
1,1,13,22,318,639,202,0
1,1,13,22,318,637,202,0
0,1,13,22,319,913,204,0
0,1,13,22,319,913,204,1
0,1,13,22,319,684,204,0
0,1,13,22,319,657,204,1
3,1,13,22,319,712,204,1
3,1,13,22,319,717,204,0
3,1,13,22,319,668,204,0
3,1,13,22,319,664,204,1
3,1,13,22,319,661,204,1
3,1,13,22,319,666,204,1
3,1,13,22,319,700,204,1
3,1,13,22,319,731,204,1
3,1,13,22,319,720,204,0
3,1,13,22,319,57,204,1
3,1,13,22,319,667,204,1
3,1,13,22,319,660,204,1
2,1,13,22,319,902,204,1
3,1,13,22,319,692,204,1
1,1,13,22,319,642,204,1
1,1,13,22,319,637,204,1
0,1,13,22,172,913,211,0
0,1,13,22,172,684,211,1
0,1,13,22,172,657,211,0
0,1,13,22,172,683,211,1
3,1,13,22,172,41,211,1
3,1,13,22,172,41,211,0
3,1,13,22,172,664,211,1
3,1,13,22,172,695,211,0
3,1,13,22,172,700,211,1
3,1,13,22,172,697,211,1
3,1,13,22,172,720,211,1
3,1,13,22,172,693,211,1
3,1,13,22,172,28,211,0
1,1,13,22,172,642,211,1
2,1,13,22,172,953,211,1
1,1,7,14,358,855,215,0
1,1,7,14,358,854,215,0
1,1,7,14,358,854,215,0
3,1,7,14,358,26,215,1
3,1,7,14,358,511,215,1
3,1,7,14,358,406,215,1
2,1,7,14,358,80,215,1
2,1,7,14,358,80,215,1
1,1,7,14,358,852,215,0
1,1,7,14,358,852,215,0
1,1,7,14,358,852,215,0
1,1,7,14,358,852,215,0
1,1,7,14,358,600,215,1
1,1,7,14,358,853,215,0
1,1,7,14,358,853,215,0
3,1,7,14,304,988,216,1
1,1,7,14,304,855,216,1
1,1,7,14,304,854,216,1
3,1,7,14,304,26,216,1
3,1,7,14,304,511,216,0
3,1,7,14,304,406,216,0
3,1,7,14,304,414,216,1
1,1,7,14,304,853,216,1
0,1,7,14,304,913,217,1
3,1,7,14,304,988,217,1
1,1,7,14,304,1248,217,1
1,1,7,14,304,855,217,1
1,1,7,14,304,855,217,0
1,1,7,14,304,855,217,1
3,1,7,14,304,510,217,0
3,1,7,14,304,524,217,1
3,1,7,14,304,26,217,1
3,1,7,14,304,26,217,1
1,1,7,14,304,852,217,0
1,1,7,14,304,853,217,1
2,1,7,14,133,250,218,1
1,1,7,14,133,855,218,0
1,1,7,14,133,854,218,0
3,1,7,14,133,509,218,1
3,1,7,14,133,511,218,1
3,1,7,14,133,511,218,1
3,1,7,14,133,406,218,0
3,1,7,14,133,414,218,0
1,1,7,14,133,853,218,0
1,1,7,14,133,827,218,0
1,1,7,14,133,855,219,0
1,1,7,14,133,860,219,0
3,1,7,14,133,510,219,0
3,1,7,14,133,524,219,0
2,1,7,14,133,80,219,1
1,1,7,14,133,852,219,1
1,1,7,14,133,853,219,0
1,1,7,14,133,855,220,1
3,1,7,14,133,510,220,0
3,1,7,14,133,26,220,1
3,1,7,14,133,511,220,1
3,1,7,14,133,414,220,0
3,1,7,14,133,414,220,0
2,1,7,14,133,80,220,0
1,1,7,14,133,852,220,1
3,1,7,14,133,988,221,1
1,1,7,14,133,855,221,0
1,1,7,14,133,855,221,0
3,1,7,14,133,510,221,0
3,1,7,14,133,510,221,0
3,1,7,14,133,509,221,0
3,1,7,14,133,511,221,1
3,1,7,14,133,511,221,0
3,1,7,14,133,414,221,1
2,1,7,14,133,80,221,1
1,1,7,14,133,852,221,0
1,1,7,14,133,853,221,0
0,1,7,14,133,913,222,1
1,1,7,14,133,854,222,1
3,1,7,14,133,414,222,0
3,1,7,14,133,414,222,0
1,1,7,14,133,600,222,0
1,1,7,14,133,853,222,0
1,1,7,14,133,853,222,0
1,1,7,14,133,853,222,0
1,1,7,14,133,598,222,0
0,1,7,14,133,913,223,1
3,1,7,14,133,988,223,0
3,1,7,14,133,988,223,0
1,1,7,14,133,855,223,0
3,1,7,14,133,509,223,1
3,1,7,14,133,509,223,1
3,1,7,14,133,509,223,1
3,1,7,14,133,406,223,1
1,1,7,14,133,852,223,0
3,1,7,14,133,28,223,0
1,1,7,14,133,598,223,0
0,1,7,14,133,913,224,1
3,1,7,14,133,988,224,0
1,1,7,14,133,855,224,0
3,1,7,14,133,26,224,1
3,1,7,14,133,511,224,1
3,1,7,14,133,511,224,1
3,1,7,14,133,973,224,1
1,1,7,14,133,852,224,0
1,1,7,14,133,600,224,0
1,1,7,14,133,853,224,1
1,1,7,14,133,855,225,1
1,1,7,14,133,854,225,0
3,1,7,14,133,510,225,0
3,1,7,14,133,511,225,1
3,1,7,14,133,411,225,0
1,1,7,14,133,852,225,0
0,1,7,14,311,913,227,1
3,1,7,14,311,988,227,1
1,1,7,14,311,855,227,0
1,1,7,14,311,854,227,1
3,1,7,14,311,510,227,0
3,1,7,14,311,509,227,1
3,1,7,14,311,511,227,1
3,1,7,14,311,509,227,1
3,1,7,14,311,414,227,0
3,1,7,14,311,414,227,0
1,1,7,14,311,852,227,0
1,1,7,14,311,852,227,0
1,1,7,14,311,853,227,0
1,1,7,14,132,855,228,0
1,1,7,14,132,855,228,1
3,1,7,14,132,524,228,0
3,1,7,14,132,509,228,0
3,1,7,14,132,414,228,0
1,1,7,14,132,853,228,1
3,1,7,14,50,988,229,1
3,1,7,14,50,988,229,1
3,1,7,14,50,524,229,1
3,1,7,14,50,511,229,1
3,1,7,14,50,511,229,1
3,1,7,14,50,414,229,1
3,1,7,14,50,411,229,1
2,1,7,14,50,80,229,0
1,1,7,14,50,852,229,1
3,1,7,14,50,28,229,1
1,1,7,14,50,853,229,1
1,1,7,14,50,598,229,0
3,1,7,14,51,988,230,1
1,1,7,14,51,855,230,0
1,1,7,14,51,860,230,0
1,1,7,14,51,854,230,1
3,1,7,14,51,511,230,1
3,1,7,14,51,549,230,1
3,1,7,14,51,511,230,1
3,1,7,14,51,406,230,0
3,1,7,14,51,406,230,0
2,1,7,14,51,80,230,1
1,1,7,14,51,853,230,0
1,1,7,14,51,853,230,1
0,1,7,14,359,913,231,1
1,1,7,14,359,855,231,1
1,1,7,14,359,855,231,0
1,1,7,14,359,854,231,1
3,1,7,14,359,524,231,1
3,1,7,14,359,26,231,0
2,1,7,14,359,80,231,1
1,1,7,14,359,852,231,1
1,1,7,14,359,600,231,0
3,1,7,14,304,988,233,1
1,1,7,14,304,855,233,1
1,1,7,14,304,855,233,0
2,1,7,14,304,80,233,1
1,1,7,14,304,852,233,0
1,1,7,14,304,852,233,1
1,1,7,14,304,852,233,0
3,1,7,14,304,36,233,1
1,1,7,14,304,853,233,0
1,1,7,14,304,866,233,1
0,1,7,14,133,576,234,0
0,1,7,14,133,913,234,1
1,1,7,14,133,1248,234,0
1,1,7,14,133,855,234,0
1,1,7,14,133,855,234,0
1,1,7,14,133,860,234,1
3,1,7,14,133,511,234,1
3,1,7,14,133,414,234,0
2,1,7,14,133,80,234,0
3,1,7,14,133,28,234,1
1,1,7,14,133,600,234,0
1,0,7,14,133,598,236,0
0,1,7,14,133,576,239,0
3,1,7,14,133,988,239,1
1,1,7,14,133,855,239,1
1,1,7,14,133,855,239,0
1,1,7,14,133,855,239,0
1,1,7,14,133,854,239,1
3,1,7,14,133,511,239,1
3,1,7,14,133,511,239,1
3,1,7,14,133,511,239,1
3,1,7,14,133,973,239,0
3,1,7,14,133,414,239,0
1,1,7,14,133,852,239,0
1,1,7,14,133,852,239,0
1,1,7,14,133,853,239,1
1,1,7,14,133,855,241,0
3,1,7,14,133,524,241,0
3,1,7,14,133,1321,241,0
3,1,7,14,133,509,241,1
3,1,7,14,133,414,241,0
3,1,7,14,133,414,241,0
3,1,7,14,133,414,241,0
3,1,7,14,133,411,241,0
1,1,7,14,133,852,241,0
1,1,7,14,133,853,241,1
1,1,7,14,133,853,241,1
1,1,7,14,133,598,241,0
3,1,7,14,133,374,241,0
3,1,7,14,133,414,242,0
1,1,7,14,133,852,242,0
1,1,7,14,133,852,242,0
3,1,7,14,133,28,242,0
1,1,7,14,133,853,242,0
0,1,7,14,133,913,243,1
3,1,7,14,133,988,243,0
1,1,7,14,133,1248,243,1
1,1,7,14,133,854,243,1
3,1,7,14,133,511,243,1
3,1,7,14,133,511,243,1
3,1,7,14,133,511,243,0
3,1,7,14,133,406,243,1
3,1,7,14,133,414,243,1
3,1,7,14,133,414,243,1
3,1,7,14,133,414,243,0
3,1,7,14,133,411,243,1
2,1,7,14,133,80,243,1
1,1,7,14,133,852,243,0
1,1,7,14,133,852,243,1
1,1,7,14,133,853,243,1
0,1,7,14,132,913,244,1
3,1,7,14,132,988,244,1
1,1,7,14,132,855,244,0
3,1,7,14,132,26,244,0
3,1,7,14,132,26,244,1
3,1,7,14,132,511,244,1
3,1,7,14,132,509,244,1
3,1,7,14,132,406,244,0
3,1,7,14,132,414,244,1
2,1,7,14,132,80,244,0
1,1,7,14,132,853,244,1
1,1,7,14,132,853,244,1
1,1,7,14,132,855,245,0
1,1,7,14,132,854,245,1
3,1,7,14,132,511,245,1
3,1,7,14,132,511,245,1
3,1,7,14,132,511,245,1
3,1,7,14,132,509,245,0
3,1,7,14,132,414,245,1
2,1,7,14,132,80,245,1
1,1,7,14,132,852,245,1
3,1,7,14,132,28,245,1
1,1,7,14,132,600,245,1
1,1,7,14,132,853,245,1
2,1,7,14,50,250,246,1
3,1,7,14,50,988,246,1
3,1,7,14,50,988,246,1
1,1,7,14,50,855,246,0
1,1,7,14,50,854,246,0
3,1,7,14,50,509,246,1
3,1,7,14,50,973,246,0
2,1,7,14,50,80,246,1
1,1,7,14,50,852,246,0
5,1,7,14,50,625,246,0
1,0,7,14,305,598,249,0
1,1,3,4,274,626,250,0
4,1,3,4,274,985,250,1
3,1,3,4,274,349,250,1
3,1,3,4,274,174,250,1
3,1,3,4,274,189,250,0
3,1,3,4,274,71,250,1
3,1,3,4,274,1564,250,0
3,1,3,4,274,407,250,0
1,1,3,4,274,177,250,0
1,1,3,4,274,176,250,1
1,1,3,4,274,178,250,0
3,1,3,4,273,351,252,1
3,1,3,4,273,349,252,0
3,1,3,4,273,352,252,0
3,1,3,4,273,174,252,0
3,1,3,4,273,411,252,0
3,1,3,4,273,37,252,1
1,1,3,4,273,177,252,0
2,1,3,4,185,1049,253,0
2,1,3,4,185,1049,253,0
3,1,3,4,185,344,253,0
1,1,3,4,185,626,253,0
1,1,3,4,185,626,253,0
4,1,3,4,185,985,253,1
3,1,3,4,185,71,253,0
3,1,3,4,185,64,253,1
3,1,3,4,185,71,253,0
3,1,3,4,185,37,253,1
1,1,3,4,185,176,253,0
1,1,3,4,185,176,253,0
1,1,3,4,183,626,254,0
3,1,3,4,183,483,254,0
3,1,3,4,183,174,254,1
3,1,3,4,183,71,254,1
2,1,3,4,183,80,254,1
1,1,3,4,183,177,254,0
1,1,3,4,183,176,254,0
3,1,3,4,349,351,255,1
2,1,3,4,349,239,255,1
1,1,3,4,349,626,255,0
3,1,3,4,349,1487,255,1
3,1,3,4,349,174,255,0
3,1,3,4,349,71,255,1
3,1,3,4,349,411,255,1
1,1,3,4,349,176,255,0
1,1,3,4,349,178,255,0
2,1,3,19,103,239,256,0
2,1,3,19,103,1029,256,0
2,1,3,19,103,1056,256,0
2,1,3,19,103,1037,256,0
2,1,3,19,103,1024,256,0
2,1,3,19,121,1028,257,0
2,1,3,19,121,1032,257,0
2,1,3,19,121,1049,257,1
3,1,3,19,121,1075,257,0
3,1,3,19,121,918,257,0
2,1,3,19,121,1044,257,1
2,1,3,19,121,1044,257,1
3,1,3,19,121,37,257,0
2,1,3,19,106,1039,258,0
2,1,3,19,106,1039,258,1
2,1,3,19,106,1047,258,0
3,1,3,19,106,1075,258,0
2,1,3,19,106,1044,258,1
2,1,3,19,106,1044,258,1
2,1,3,19,106,1044,258,1
1,1,3,19,106,753,258,0
3,1,3,19,106,37,258,1
2,1,3,19,106,1047,259,1
3,1,3,19,106,918,259,1
2,1,3,19,106,1044,259,1
2,1,3,19,106,1044,259,0
2,1,3,19,106,1044,259,0
1,1,3,19,106,753,259,0
2,1,3,19,106,1029,260,0
2,1,3,19,106,1037,260,0
2,1,3,19,106,1036,260,0
2,1,3,19,106,1024,260,0
2,1,3,19,106,1049,260,0
3,1,3,19,106,918,260,0
2,1,3,19,106,1044,260,1
2,1,3,19,106,1044,260,0
2,1,3,19,106,1044,260,0
2,1,3,19,106,1050,261,0
2,1,3,19,106,1024,261,0
2,1,3,19,106,1047,261,0
2,1,3,19,106,1049,261,0
2,1,3,19,106,1038,261,0
2,1,3,19,106,1047,261,0
2,1,3,19,106,1044,261,1
2,1,3,19,106,1044,261,1
2,1,3,19,106,1044,261,1
2,1,3,19,106,751,261,0
3,1,3,19,106,37,261,0
3,1,3,19,106,37,261,1
2,1,3,19,103,1029,262,0
2,1,3,19,103,1032,262,0
2,1,3,19,103,1043,262,0
3,1,3,19,103,483,262,1
2,1,3,19,103,1044,262,0
3,1,3,19,103,37,262,0
2,1,3,19,103,1050,263,0
2,1,3,19,103,1026,263,0
2,1,3,19,103,1044,263,1
2,1,3,19,103,1044,263,1
2,1,3,19,103,1044,263,0
2,1,3,19,30,1039,264,0
2,1,3,19,30,1029,264,0
2,1,3,19,30,1037,264,0
2,1,3,19,30,1034,264,0
2,1,3,19,30,1043,264,0
2,1,3,19,107,239,266,0
2,1,3,19,107,1032,266,0
2,1,3,19,107,1045,266,1
3,1,3,19,107,918,266,0
2,1,3,19,107,1044,266,0
2,1,3,19,107,1044,266,1
2,1,3,19,107,1044,266,1
2,1,3,19,107,1029,267,0
2,1,3,19,107,1024,267,0
2,1,3,19,107,1049,267,0
2,1,3,19,107,1044,267,0
2,1,3,19,107,1044,267,0
7,1,3,19,107,155,267,0
2,1,3,19,107,1050,268,0
2,1,3,19,107,1039,268,0
2,1,3,19,107,1056,268,0
2,1,3,19,107,1037,268,0
2,1,3,19,107,1026,268,0
2,1,3,19,107,1028,268,0
2,1,3,19,107,1045,268,0
2,1,3,19,107,1049,268,0
3,1,3,19,107,918,268,0
2,1,3,19,107,1044,268,0
3,1,3,19,107,37,268,1
2,1,3,19,107,239,269,1
2,1,3,19,107,1026,269,0
2,1,3,19,107,1049,269,1
2,1,3,19,107,1044,269,1
2,1,3,19,107,1043,270,0
2,1,3,19,107,1049,270,0
1,1,3,4,347,626,271,0
1,1,3,4,347,175,271,0
3,1,3,4,347,1011,271,0
3,1,3,4,347,349,271,0
3,1,3,4,347,71,271,1
3,1,3,4,347,71,271,1
3,1,3,4,347,71,271,1
3,1,3,4,347,1564,271,0
3,1,3,4,347,411,271,0
3,1,3,4,347,351,272,0
3,1,3,4,347,344,272,0
2,1,3,4,347,462,272,0
1,1,3,4,347,175,272,1
3,1,3,4,347,349,272,0
3,1,3,4,347,349,272,0
3,1,3,4,347,352,272,1
3,1,3,4,347,1487,272,1
3,1,3,4,347,64,272,1
3,1,3,4,347,36,272,1
2,1,3,4,261,239,273,1
3,1,3,4,261,349,273,0
3,1,3,4,261,349,273,1
3,1,3,4,261,189,273,0
3,1,3,4,261,918,273,1
3,1,3,4,261,407,273,0
3,1,3,4,261,36,273,0
1,1,3,4,261,634,273,0
1,1,3,4,261,626,274,1
1,1,3,4,261,626,274,0
4,1,3,4,261,985,274,1
3,1,3,4,261,483,274,1
3,1,3,4,261,349,274,0
3,1,3,4,261,174,274,0
3,1,3,4,261,189,274,0
7,1,3,4,261,155,274,0
3,1,3,4,261,36,274,0
3,1,3,4,261,37,274,0
1,1,3,4,261,176,274,1
1,1,3,4,261,634,274,0
2,1,3,4,184,239,275,1
2,1,3,4,184,1049,275,0
1,1,3,4,184,626,275,0
3,1,3,4,184,483,275,1
3,1,3,4,184,349,275,1
3,1,3,4,184,349,275,0
3,1,3,4,184,71,275,0
3,1,3,4,184,407,275,0
3,1,3,4,184,411,275,0
2,1,3,4,184,80,275,0
7,1,3,4,184,155,275,0
2,1,3,4,184,751,275,0
3,1,3,4,184,37,275,0
1,1,3,4,184,178,275,0
3,1,7,15,160,1143,277,1
2,1,7,15,160,1091,277,1
2,1,7,15,160,91,277,1
2,1,7,15,160,91,277,1
3,1,7,15,160,988,277,1
1,1,7,15,160,876,277,1
3,1,7,15,160,1076,277,1
3,1,7,15,160,1076,277,0
3,1,7,15,160,168,277,0
3,1,7,15,160,168,277,1
3,1,7,15,160,168,277,0
3,1,7,15,160,168,277,0
3,1,7,15,160,168,277,0
3,1,7,15,160,168,277,0
3,1,7,15,160,168,277,0
3,1,7,15,160,167,277,1
3,1,7,15,160,972,277,0
3,1,7,15,160,1081,277,0
3,1,7,15,160,378,277,0
3,1,7,15,160,1093,277,0
3,1,7,15,160,1182,277,0
3,1,7,15,160,1157,277,0
3,1,7,15,160,1219,277,0
3,1,7,15,160,509,277,0
3,1,7,15,160,1146,277,0
3,1,7,15,160,1171,277,1
3,1,7,15,160,890,277,0
3,1,7,15,160,890,277,0
3,1,7,15,160,890,277,0
3,1,7,15,160,473,277,1
3,1,7,15,160,1087,277,0
3,1,7,15,160,1087,277,1
3,1,7,15,160,1080,277,1
3,1,7,15,160,1163,277,1
3,1,7,15,160,1279,277,1
3,1,7,15,160,1281,277,0
3,1,7,15,160,966,277,0
3,1,7,15,160,986,277,1
3,1,7,15,160,1173,277,1
3,1,7,15,160,359,277,1
3,1,7,15,160,359,277,0
3,1,7,15,160,468,277,0
2,1,7,15,160,899,277,0
2,1,7,15,160,899,277,0
6,1,7,15,160,1220,277,1
6,1,7,15,160,1220,277,1
6,1,7,15,160,1220,277,0
6,1,7,15,160,1220,277,1
6,1,7,15,160,1220,277,1
6,1,7,15,160,1220,277,1
6,1,7,15,160,1220,277,1
6,1,7,15,160,1220,277,0
6,1,7,15,160,1220,277,1
6,1,7,15,160,1220,277,1
6,1,7,15,160,1220,277,1
1,1,7,15,160,884,277,0
1,1,7,15,160,884,277,0
1,1,7,15,160,851,277,0
1,1,7,15,160,851,277,0
1,1,7,15,160,1324,277,0
1,1,7,15,160,1322,277,0
1,1,7,15,160,1289,277,1
1,1,7,15,160,1291,277,1
3,1,7,15,160,592,277,0
1,1,7,15,160,840,277,1
3,1,7,15,160,374,277,1
3,0,7,15,193,1339,278,1
1,0,7,15,193,876,278,1
3,0,7,15,193,168,278,0
3,0,7,15,193,979,278,0
3,0,7,15,193,972,278,0
3,0,7,15,193,1082,278,0
3,0,7,15,193,1093,278,0
3,0,7,15,193,1338,278,0
3,0,7,15,193,898,278,1
3,0,7,15,193,986,278,0
3,0,7,15,193,1375,278,0
3,0,7,15,193,986,278,0
3,0,7,15,193,1375,278,1
3,0,7,15,193,1146,278,0
3,0,7,15,193,1132,278,1
3,0,7,15,193,1277,278,1
3,0,7,15,193,1135,278,0
3,0,7,15,193,1288,278,1
3,0,7,15,193,1420,278,1
3,0,7,15,193,1427,278,1
3,0,7,15,193,1077,278,0
3,0,7,15,193,1334,278,0
3,0,7,15,193,1135,278,0
3,0,7,15,193,1427,278,1
3,0,7,15,193,1428,278,1
3,0,7,15,193,36,278,1
1,0,7,15,193,1308,278,1
1,0,7,15,193,1305,278,1
1,0,7,15,193,1292,278,1
3,0,7,15,193,1402,278,0
1,0,7,15,193,840,278,1
2,1,9,13,169,1022,279,0
3,1,9,13,169,1505,280,1
2,1,9,13,169,80,280,1
2,1,9,13,169,1022,281,0
3,1,9,13,169,1525,281,0
2,1,9,13,169,80,281,1
2,1,9,13,169,80,282,0
2,1,9,13,169,80,282,1
3,1,9,13,99,1505,283,0
3,1,9,13,99,1505,283,0
3,1,9,13,169,1505,285,0
2,1,9,13,169,80,285,1
3,1,7,15,193,1339,287,1
3,1,7,15,193,956,287,0
0,1,7,15,193,913,287,1
3,1,7,15,193,988,287,0
1,1,7,15,193,876,287,1
1,1,7,15,193,876,287,1
4,1,7,15,193,969,287,1
3,1,7,15,193,168,287,1
3,1,7,15,193,168,287,1
3,1,7,15,193,168,287,0
3,1,7,15,193,168,287,0
3,1,7,15,193,168,287,1
3,1,7,15,193,168,287,1
3,1,7,15,193,168,287,0
3,1,7,15,193,167,287,1
3,1,7,15,193,1517,287,1
3,1,7,15,193,465,287,0
3,1,7,15,193,1081,287,0
3,1,7,15,193,378,287,1
3,1,7,15,193,1093,287,1
3,1,7,15,193,1194,287,1
3,1,7,15,193,1158,287,1
3,1,7,15,193,1157,287,0
3,1,7,15,193,1256,287,0
3,1,7,15,193,1219,287,0
3,1,7,15,193,1219,287,0
3,1,7,15,193,1219,287,0
3,1,7,15,193,1219,287,1
3,1,7,15,193,1179,287,0
3,1,7,15,193,1350,287,0
3,1,7,15,193,473,287,1
3,1,7,15,193,1087,287,1
3,1,7,15,193,1109,287,1
3,1,7,15,193,1140,287,1
3,1,7,15,193,1146,287,0
3,1,7,15,193,966,287,0
3,1,7,15,193,966,287,0
3,1,7,15,193,975,287,0
3,1,7,15,193,1173,287,0
2,1,7,15,193,899,287,0
6,1,7,15,193,1220,287,1
6,1,7,15,193,1220,287,1
6,1,7,15,193,1220,287,1
6,1,7,15,193,1220,287,1
6,1,7,15,193,1220,287,1
6,1,7,15,193,1220,287,1
6,1,7,15,193,1220,287,1
6,1,7,15,193,1220,287,0
6,1,7,15,193,1220,287,1
6,1,7,15,193,1220,287,1
6,1,7,15,193,1220,287,0
6,1,7,15,193,1220,287,0
6,1,7,15,193,1220,287,1
6,1,7,15,193,1220,287,0
6,1,7,15,193,1220,287,0
6,1,7,15,193,1220,287,1
1,1,7,15,193,884,287,0
1,1,7,15,193,884,287,1
3,1,7,15,193,965,287,0
2,1,7,15,193,955,287,0
1,1,7,15,193,1324,287,0
1,1,7,15,193,1324,287,0
1,1,7,15,193,1322,287,0
1,1,7,15,193,1322,287,1
1,1,7,15,193,1289,287,1
1,1,7,15,193,1284,287,0
1,1,7,15,193,1291,287,0
1,1,7,15,193,840,287,0
1,1,7,15,193,840,287,1
3,0,7,15,277,1271,288,1
2,0,7,15,277,81,288,0
3,0,7,15,277,1229,288,1
3,0,7,15,277,168,288,0
3,0,7,15,277,967,288,1
3,0,7,15,277,1517,288,1
3,0,7,15,277,1517,288,1
3,0,7,15,277,1517,288,0
3,0,7,15,277,1517,288,0
3,0,7,15,277,1517,288,1
3,0,7,15,277,898,288,1
3,0,7,15,277,473,288,0
3,0,7,15,277,986,288,1
3,0,7,15,277,986,288,1
3,0,7,15,277,1375,288,1
3,0,7,15,277,1277,288,1
3,0,7,15,277,1126,288,0
3,0,7,15,277,1411,288,1
3,0,7,15,277,1427,288,1
3,0,7,15,277,1077,288,0
3,0,7,15,277,1135,288,0
3,0,7,15,277,1427,288,1
3,0,7,15,277,1185,288,1
2,0,7,15,277,955,288,1
3,0,7,15,277,36,288,0
1,0,7,15,277,1308,288,1
1,0,7,15,277,1292,288,1
3,0,7,15,277,1402,288,0
3,0,7,15,277,1402,288,1
3,0,7,15,277,72,288,0
1,0,7,15,277,840,288,1
0,0,7,15,152,913,289,1
3,0,7,15,152,1271,289,1
2,0,7,15,152,91,289,1
3,0,7,15,152,1229,289,1
1,0,7,15,152,876,289,1
3,0,7,15,152,168,289,1
3,0,7,15,152,168,289,0
3,0,7,15,152,967,289,1
3,0,7,15,152,972,289,0
3,0,7,15,152,972,289,0
3,0,7,15,152,1352,289,1
3,0,7,15,152,378,289,0
3,0,7,15,152,1338,289,0
3,0,7,15,152,1150,289,0
3,0,7,15,152,1351,289,1
3,0,7,15,152,1351,289,0
3,0,7,15,152,1256,289,1
3,0,7,15,152,986,289,1
3,0,7,15,152,1179,289,1
3,0,7,15,152,986,289,0
3,0,7,15,152,986,289,1
3,0,7,15,152,986,289,1
3,0,7,15,152,986,289,1
3,0,7,15,152,1146,289,0
3,0,7,15,152,1132,289,1
3,0,7,15,152,1288,289,0
3,0,7,15,152,1126,289,1
3,0,7,15,152,1420,289,1
3,0,7,15,152,1353,289,1
3,0,7,15,152,1135,289,0
1,0,7,15,152,1322,289,1
1,0,7,15,152,1308,289,1
1,0,7,15,152,1289,289,1
1,0,7,15,152,1291,289,0
3,0,7,15,152,1402,289,1
3,0,7,15,152,1402,289,1
3,0,7,15,152,72,289,0
3,0,7,15,152,72,289,0
1,0,7,15,152,840,289,1
1,0,7,15,152,840,289,1
3,0,7,15,160,1339,290,1
3,0,7,15,160,1271,290,1
2,0,7,15,160,81,290,0
2,0,7,15,160,1091,290,0
2,0,7,15,160,91,290,1
1,0,7,15,160,1311,290,0
3,0,7,15,160,1229,290,0
3,0,7,15,160,168,290,0
3,0,7,15,160,168,290,0
3,0,7,15,160,1252,290,0
3,0,7,15,160,1352,290,1
3,0,7,15,160,378,290,1
3,0,7,15,160,1338,290,0
3,0,7,15,160,1150,290,0
3,0,7,15,160,1351,290,1
3,0,7,15,160,1351,290,1
3,0,7,15,160,898,290,1
3,0,7,15,160,473,290,0
3,0,7,15,160,1179,290,1
3,0,7,15,160,986,290,0
3,0,7,15,160,986,290,1
3,0,7,15,160,1375,290,1
3,0,7,15,160,1277,290,1
3,0,7,15,160,1135,290,0
3,0,7,15,160,1353,290,1
3,0,7,15,160,1077,290,0
3,0,7,15,160,1334,290,0
3,0,7,15,160,1427,290,1
3,0,7,15,160,1135,290,0
3,0,7,15,160,1135,290,0
3,0,7,15,160,1427,290,1
3,0,7,15,160,1411,290,1
3,0,7,15,160,1288,290,1
3,0,7,15,160,1428,290,1
2,0,7,15,160,955,290,1
3,0,7,15,160,36,290,1
1,0,7,15,160,1322,290,1
1,0,7,15,160,1305,290,1
1,0,7,15,160,1289,290,1
1,0,7,15,160,1292,290,1
3,0,7,15,160,72,290,0
1,0,7,15,160,840,290,1
1,0,7,15,160,840,290,1
3,1,7,15,152,956,291,0
0,1,7,15,152,913,291,0
2,1,7,15,152,91,291,1
1,1,7,15,152,1319,291,1
3,1,7,15,152,1229,291,1
1,1,7,15,152,876,291,0
1,1,7,15,152,876,291,0
3,1,7,15,152,1076,291,1
3,1,7,15,152,168,291,0
3,1,7,15,152,168,291,1
3,1,7,15,152,168,291,1
3,1,7,15,152,168,291,1
3,1,7,15,152,168,291,1
3,1,7,15,152,168,291,0
3,1,7,15,152,168,291,0
3,1,7,15,152,168,291,0
3,1,7,15,152,167,291,1
3,1,7,15,152,972,291,0
3,1,7,15,152,972,291,0
3,1,7,15,152,1517,291,1
3,1,7,15,152,465,291,1
3,1,7,15,152,378,291,0
3,1,7,15,152,1093,291,0
3,1,7,15,152,1219,291,0
3,1,7,15,152,1219,291,0
3,1,7,15,152,1219,291,0
3,1,7,15,152,1219,291,0
3,1,7,15,152,1219,291,0
3,1,7,15,152,1219,291,0
3,1,7,15,152,556,291,1
3,1,7,15,152,1135,291,1
3,1,7,15,152,1146,291,0
